I210911 19:19:14.359053 380 2@gossip/gossip.go:567 ⋮ [n3] 190  gossip status (ok, 3 node‹s›)
I210911 19:19:14.359053 380 2@gossip/gossip.go:567 ⋮ [n3] 190 +gossip client (1/3 cur/max conns)
I210911 19:19:14.359053 380 2@gossip/gossip.go:567 ⋮ [n3] 190 +  2: ‹localhost:26258› (5m59s: infos 793/1055 sent/received, bytes 144558B/229728B sent/received)
I210911 19:19:14.359053 380 2@gossip/gossip.go:567 ⋮ [n3] 190 +gossip server (1/3 cur/max conns, infos 1640/2160 sent/received, bytes 341570B/448537B sent/received)
I210911 19:19:14.359053 380 2@gossip/gossip.go:567 ⋮ [n3] 190 +  1: ‹localhost:26257› (6m0s)
I210911 19:19:14.367119 383 2@server/status/runtime.go:569 ⋮ [n3] 191  runtime stats: 195 MiB RSS, 221 goroutines (stacks: 3.8 MiB), 44 MiB/61 MiB Go alloc/total (heap fragmentation: 3.6 MiB, heap reserved: 384 KiB, heap released: 12 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 1.2/0.4 %(u/s)time, 0.0 %gc (0x), 695 KiB/694 KiB (r/w)net
I210911 19:19:24.367500 383 2@server/status/runtime.go:569 ⋮ [n3] 192  runtime stats: 195 MiB RSS, 220 goroutines (stacks: 3.1 MiB), 35 MiB/64 MiB Go alloc/total (heap fragmentation: 5.5 MiB, heap reserved: 12 MiB, heap released: 8.5 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 1.1/0.3 %(u/s)time, 0.0 %gc (0x), 649 KiB/648 KiB (r/w)net
I210911 19:19:34.367389 383 2@server/status/runtime.go:569 ⋮ [n3] 193  runtime stats: 195 MiB RSS, 220 goroutines (stacks: 2.9 MiB), 25 MiB/59 MiB Go alloc/total (heap fragmentation: 9.6 MiB, heap reserved: 13 MiB, heap released: 14 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 1.1/0.3 %(u/s)time, 0.0 %gc (0x), 629 KiB/629 KiB (r/w)net
I210911 19:19:44.367988 383 2@server/status/runtime.go:569 ⋮ [n3] 194  runtime stats: 196 MiB RSS, 220 goroutines (stacks: 3.7 MiB), 37 MiB/59 MiB Go alloc/total (heap fragmentation: 5.6 MiB, heap reserved: 4.1 MiB, heap released: 14 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 1.1/0.2 %(u/s)time, 0.0 %gc (0x), 639 KiB/638 KiB (r/w)net
I210911 19:19:54.369082 383 2@server/status/runtime.go:569 ⋮ [n3] 195  runtime stats: 197 MiB RSS, 221 goroutines (stacks: 3.1 MiB), 29 MiB/61 MiB Go alloc/total (heap fragmentation: 6.2 MiB, heap reserved: 14 MiB, heap released: 12 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 1.5/0.6 %(u/s)time, 0.0 %gc (0x), 658 KiB/659 KiB (r/w)net
I210911 19:20:04.367937 383 2@server/status/runtime.go:569 ⋮ [n3] 196  runtime stats: 198 MiB RSS, 221 goroutines (stacks: 3.0 MiB), 41 MiB/61 MiB Go alloc/total (heap fragmentation: 3.6 MiB, heap reserved: 4.3 MiB, heap released: 12 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 1.2/0.7 %(u/s)time, 0.0 %gc (0x), 628 KiB/625 KiB (r/w)net
I210911 19:20:14.359048 380 2@gossip/gossip.go:567 ⋮ [n3] 197  gossip status (ok, 3 node‹s›)
I210911 19:20:14.359048 380 2@gossip/gossip.go:567 ⋮ [n3] 197 +gossip client (1/3 cur/max conns)
I210911 19:20:14.359048 380 2@gossip/gossip.go:567 ⋮ [n3] 197 +  2: ‹localhost:26258› (6m59s: infos 928/1220 sent/received, bytes 166272B/274390B sent/received)
I210911 19:20:14.359048 380 2@gossip/gossip.go:567 ⋮ [n3] 197 +gossip server (1/3 cur/max conns, infos 1900/2506 sent/received, bytes 404011B/519554B sent/received)
I210911 19:20:14.359048 380 2@gossip/gossip.go:567 ⋮ [n3] 197 +  1: ‹localhost:26257› (7m0s)
I210911 19:20:14.368129 383 2@server/status/runtime.go:569 ⋮ [n3] 198  runtime stats: 199 MiB RSS, 221 goroutines (stacks: 3.8 MiB), 33 MiB/62 MiB Go alloc/total (heap fragmentation: 6.5 MiB, heap reserved: 10 MiB, heap released: 11 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 1.3/0.9 %(u/s)time, 0.0 %gc (0x), 706 KiB/706 KiB (r/w)net
I210911 19:20:24.368082 383 2@server/status/runtime.go:569 ⋮ [n3] 199  runtime stats: 200 MiB RSS, 220 goroutines (stacks: 2.5 MiB), 23 MiB/62 MiB Go alloc/total (heap fragmentation: 10 MiB, heap reserved: 18 MiB, heap released: 10 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 1.4/0.4 %(u/s)time, 0.0 %gc (0x), 643 KiB/641 KiB (r/w)net
I210911 19:20:34.367898 383 2@server/status/runtime.go:569 ⋮ [n3] 200  runtime stats: 201 MiB RSS, 220 goroutines (stacks: 3.0 MiB), 35 MiB/62 MiB Go alloc/total (heap fragmentation: 6.1 MiB, heap reserved: 9.4 MiB, heap released: 10 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 0.9/0.6 %(u/s)time, 0.0 %gc (0x), 618 KiB/616 KiB (r/w)net
I210911 19:20:44.368070 383 2@server/status/runtime.go:569 ⋮ [n3] 201  runtime stats: 202 MiB RSS, 220 goroutines (stacks: 3.6 MiB), 27 MiB/62 MiB Go alloc/total (heap fragmentation: 8.0 MiB, heap reserved: 15 MiB, heap released: 10 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 1.7/0.2 %(u/s)time, 0.0 %gc (0x), 744 KiB/744 KiB (r/w)net
I210911 19:20:54.368194 383 2@server/status/runtime.go:569 ⋮ [n3] 202  runtime stats: 205 MiB RSS, 221 goroutines (stacks: 3.8 MiB), 39 MiB/62 MiB Go alloc/total (heap fragmentation: 4.1 MiB, heap reserved: 6.5 MiB, heap released: 10 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 1.5/0.4 %(u/s)time, 0.0 %gc (0x), 683 KiB/682 KiB (r/w)net
I210911 19:21:04.368708 383 2@server/status/runtime.go:569 ⋮ [n3] 203  runtime stats: 206 MiB RSS, 221 goroutines (stacks: 3.0 MiB), 32 MiB/62 MiB Go alloc/total (heap fragmentation: 6.7 MiB, heap reserved: 13 MiB, heap released: 10 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 1.1/0.8 %(u/s)time, 0.0 %gc (0x), 621 KiB/620 KiB (r/w)net
I210911 19:21:14.359046 380 2@gossip/gossip.go:567 ⋮ [n3] 204  gossip status (ok, 3 node‹s›)
I210911 19:21:14.359046 380 2@gossip/gossip.go:567 ⋮ [n3] 204 +gossip client (1/3 cur/max conns)
I210911 19:21:14.359046 380 2@gossip/gossip.go:567 ⋮ [n3] 204 +  2: ‹localhost:26258› (7m59s: infos 1052/1386 sent/received, bytes 186629B/318792B sent/received)
I210911 19:21:14.359046 380 2@gossip/gossip.go:567 ⋮ [n3] 204 +gossip server (1/3 cur/max conns, infos 2160/2842 sent/received, bytes 466441B/588911B sent/received)
I210911 19:21:14.359046 380 2@gossip/gossip.go:567 ⋮ [n3] 204 +  1: ‹localhost:26257› (8m0s)
I210911 19:21:14.368065 383 2@server/status/runtime.go:569 ⋮ [n3] 205  runtime stats: 208 MiB RSS, 221 goroutines (stacks: 3.0 MiB), 44 MiB/62 MiB Go alloc/total (heap fragmentation: 3.7 MiB, heap reserved: 2.9 MiB, heap released: 10 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 1.2/0.5 %(u/s)time, 0.0 %gc (0x), 680 KiB/680 KiB (r/w)net
I210911 19:21:24.368067 383 2@server/status/runtime.go:569 ⋮ [n3] 206  runtime stats: 208 MiB RSS, 220 goroutines (stacks: 3.8 MiB), 34 MiB/64 MiB Go alloc/total (heap fragmentation: 5.6 MiB, heap reserved: 12 MiB, heap released: 8.5 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 1.2/0.3 %(u/s)time, 0.0 %gc (0x), 651 KiB/650 KiB (r/w)net
I210911 19:21:34.368236 383 2@server/status/runtime.go:569 ⋮ [n3] 207  runtime stats: 210 MiB RSS, 220 goroutines (stacks: 2.6 MiB), 24 MiB/59 MiB Go alloc/total (heap fragmentation: 9.9 MiB, heap reserved: 14 MiB, heap released: 14 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 1.1/0.6 %(u/s)time, 0.0 %gc (0x), 626 KiB/626 KiB (r/w)net
I210911 19:21:44.368157 383 2@server/status/runtime.go:569 ⋮ [n3] 208  runtime stats: 210 MiB RSS, 220 goroutines (stacks: 3.0 MiB), 36 MiB/59 MiB Go alloc/total (heap fragmentation: 6.0 MiB, heap reserved: 5.6 MiB, heap released: 14 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 0.9/0.6 %(u/s)time, 0.0 %gc (0x), 626 KiB/626 KiB (r/w)net
I210911 19:21:54.368311 383 2@server/status/runtime.go:569 ⋮ [n3] 209  runtime stats: 210 MiB RSS, 221 goroutines (stacks: 3.5 MiB), 28 MiB/60 MiB Go alloc/total (heap fragmentation: 7.0 MiB, heap reserved: 12 MiB, heap released: 13 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 1.1/0.3 %(u/s)time, 0.0 %gc (0x), 638 KiB/638 KiB (r/w)net
I210911 19:22:04.368364 383 2@server/status/runtime.go:569 ⋮ [n3] 210  runtime stats: 211 MiB RSS, 221 goroutines (stacks: 3.8 MiB), 40 MiB/60 MiB Go alloc/total (heap fragmentation: 4.0 MiB, heap reserved: 3.3 MiB, heap released: 13 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 0.9/0.5 %(u/s)time, 0.0 %gc (0x), 631 KiB/630 KiB (r/w)net
I210911 19:22:14.359125 380 2@gossip/gossip.go:567 ⋮ [n3] 211  gossip status (ok, 3 node‹s›)
I210911 19:22:14.359125 380 2@gossip/gossip.go:567 ⋮ [n3] 211 +gossip client (1/3 cur/max conns)
I210911 19:22:14.359125 380 2@gossip/gossip.go:567 ⋮ [n3] 211 +  2: ‹localhost:26258› (8m59s: infos 1182/1550 sent/received, bytes 207906B/343891B sent/received)
I210911 19:22:14.359125 380 2@gossip/gossip.go:567 ⋮ [n3] 211 +gossip server (1/3 cur/max conns, infos 2425/3179 sent/received, bytes 510367B/639696B sent/received)
I210911 19:22:14.359125 380 2@gossip/gossip.go:567 ⋮ [n3] 211 +  1: ‹localhost:26257› (9m0s)
I210911 19:22:14.368680 383 2@server/status/runtime.go:569 ⋮ [n3] 212  runtime stats: 214 MiB RSS, 221 goroutines (stacks: 3.0 MiB), 32 MiB/63 MiB Go alloc/total (heap fragmentation: 6.6 MiB, heap reserved: 13 MiB, heap released: 9.9 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 1.6/0.5 %(u/s)time, 0.0 %gc (0x), 696 KiB/696 KiB (r/w)net
I210911 19:22:24.368430 383 2@server/status/runtime.go:569 ⋮ [n3] 213  runtime stats: 214 MiB RSS, 220 goroutines (stacks: 3.1 MiB), 45 MiB/63 MiB Go alloc/total (heap fragmentation: 3.2 MiB, heap reserved: 2.7 MiB, heap released: 9.9 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 1.4/0.3 %(u/s)time, 0.0 %gc (0x), 655 KiB/655 KiB (r/w)net
I210911 19:22:34.369832 383 2@server/status/runtime.go:569 ⋮ [n3] 214  runtime stats: 214 MiB RSS, 220 goroutines (stacks: 3.8 MiB), 38 MiB/64 MiB Go alloc/total (heap fragmentation: 6.2 MiB, heap reserved: 8.0 MiB, heap released: 8.4 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 1.3/0.4 %(u/s)time, 0.0 %gc (0x), 628 KiB/628 KiB (r/w)net
I210911 19:22:44.369688 383 2@server/status/runtime.go:569 ⋮ [n3] 215  runtime stats: 215 MiB RSS, 220 goroutines (stacks: 2.6 MiB), 24 MiB/61 MiB Go alloc/total (heap fragmentation: 9.8 MiB, heap reserved: 16 MiB, heap released: 12 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 1.2/0.2 %(u/s)time, 0.0 %gc (0x), 634 KiB/634 KiB (r/w)net
I210911 19:22:54.370495 383 2@server/status/runtime.go:569 ⋮ [n3] 216  runtime stats: 215 MiB RSS, 221 goroutines (stacks: 2.9 MiB), 37 MiB/61 MiB Go alloc/total (heap fragmentation: 5.4 MiB, heap reserved: 7.2 MiB, heap released: 12 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 0.9/0.7 %(u/s)time, 0.0 %gc (0x), 655 KiB/654 KiB (r/w)net
I210911 19:23:04.370077 383 2@server/status/runtime.go:569 ⋮ [n3] 217  runtime stats: 214 MiB RSS, 221 goroutines (stacks: 3.6 MiB), 28 MiB/61 MiB Go alloc/total (heap fragmentation: 7.3 MiB, heap reserved: 14 MiB, heap released: 12 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 1.2/0.7 %(u/s)time, 0.0 %gc (0x), 642 KiB/643 KiB (r/w)net
I210911 19:23:14.359028 380 2@gossip/gossip.go:567 ⋮ [n3] 218  gossip status (ok, 3 node‹s›)
I210911 19:23:14.359028 380 2@gossip/gossip.go:567 ⋮ [n3] 218 +gossip client (1/3 cur/max conns)
I210911 19:23:14.359028 380 2@gossip/gossip.go:567 ⋮ [n3] 218 +  2: ‹localhost:26258› (9m59s: infos 1300/1718 sent/received, bytes 226996B/369220B sent/received)
I210911 19:23:14.359028 380 2@gossip/gossip.go:567 ⋮ [n3] 218 +gossip server (1/3 cur/max conns, infos 2665/3531 sent/received, bytes 550882B/691699B sent/received)
I210911 19:23:14.359028 380 2@gossip/gossip.go:567 ⋮ [n3] 218 +  1: ‹localhost:26257› (10m0s)
I210911 19:23:14.369994 383 2@server/status/runtime.go:569 ⋮ [n3] 219  runtime stats: 215 MiB RSS, 221 goroutines (stacks: 3.9 MiB), 40 MiB/61 MiB Go alloc/total (heap fragmentation: 4.0 MiB, heap reserved: 4.1 MiB, heap released: 12 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 1.1/0.3 %(u/s)time, 0.0 %gc (0x), 678 KiB/679 KiB (r/w)net
I210911 19:23:24.370455 383 2@server/status/runtime.go:569 ⋮ [n3] 220  runtime stats: 217 MiB RSS, 220 goroutines (stacks: 3.1 MiB), 33 MiB/64 MiB Go alloc/total (heap fragmentation: 5.5 MiB, heap reserved: 14 MiB, heap released: 9.1 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 1.4/0.3 %(u/s)time, 0.0 %gc (0x), 1.3 MiB/697 KiB (r/w)net
I210911 19:23:34.360348 379 kv/kvserver/store.go:2674 ⋮ [n3,s3] 221  
I210911 19:23:34.360348 379 kv/kvserver/store.go:2674 ⋮ [n3,s3] 221 +__level_____count____size___score______in__ingest(sz_cnt)____move(sz_cnt)___write(sz_cnt)____read___r-amp___w-amp
I210911 19:23:34.360348 379 kv/kvserver/store.go:2674 ⋮ [n3,s3] 221 +    WAL         5    51 M       -    53 M       -       -       -       -    53 M       -       -       -     1.0
I210911 19:23:34.360348 379 kv/kvserver/store.go:2674 ⋮ [n3,s3] 221 +      0         0     0 B    0.00   1.9 M   254 K     171     0 B       0   445 K      36     0 B       0     0.2
I210911 19:23:34.360348 379 kv/kvserver/store.go:2674 ⋮ [n3,s3] 221 +      1         0     0 B    0.00     0 B     0 B       0     0 B       0     0 B       0     0 B       0     0.0
I210911 19:23:34.360348 379 kv/kvserver/store.go:2674 ⋮ [n3,s3] 221 +      2         0     0 B    0.00     0 B     0 B       0     0 B       0     0 B       0     0 B       0     0.0
I210911 19:23:34.360348 379 kv/kvserver/store.go:2674 ⋮ [n3,s3] 221 +      3         0     0 B    0.00     0 B     0 B       0     0 B       0     0 B       0     0 B       0     0.0
I210911 19:23:34.360348 379 kv/kvserver/store.go:2674 ⋮ [n3,s3] 221 +      4         0     0 B    0.00     0 B     0 B       0     0 B       0     0 B       0     0 B       0     0.0
I210911 19:23:34.360348 379 kv/kvserver/store.go:2674 ⋮ [n3,s3] 221 +      5         0     0 B    0.00     0 B     0 B       0     0 B       0     0 B       0     0 B       0     0.0
I210911 19:23:34.360348 379 kv/kvserver/store.go:2674 ⋮ [n3,s3] 221 +      6         1   235 K       -   789 K    91 K      45   1.4 K       1   5.9 M      85   6.5 M       1     7.7
I210911 19:23:34.360348 379 kv/kvserver/store.go:2674 ⋮ [n3,s3] 221 +  total         1   235 K       -    54 M   345 K     216   1.4 K       1    60 M     121   6.5 M       1     1.1
I210911 19:23:34.360348 379 kv/kvserver/store.go:2674 ⋮ [n3,s3] 221 +  flush        36
I210911 19:23:34.360348 379 kv/kvserver/store.go:2674 ⋮ [n3,s3] 221 +compact       117     0 B             0 B  (size == estimated-debt, in = in-progress-bytes)
I210911 19:23:34.360348 379 kv/kvserver/store.go:2674 ⋮ [n3,s3] 221 + memtbl         5    62 M
I210911 19:23:34.360348 379 kv/kvserver/store.go:2674 ⋮ [n3,s3] 221 +zmemtbl         0     0 B
I210911 19:23:34.360348 379 kv/kvserver/store.go:2674 ⋮ [n3,s3] 221 +   ztbl         0     0 B
I210911 19:23:34.360348 379 kv/kvserver/store.go:2674 ⋮ [n3,s3] 221 + bcache        11   380 K   84.0%  (score == hit-rate)
I210911 19:23:34.360348 379 kv/kvserver/store.go:2674 ⋮ [n3,s3] 221 + tcache         1   616 B   93.6%  (score == hit-rate)
I210911 19:23:34.360348 379 kv/kvserver/store.go:2674 ⋮ [n3,s3] 221 + titers         0
I210911 19:23:34.360348 379 kv/kvserver/store.go:2674 ⋮ [n3,s3] 221 + filter         -       -   43.6%  (score == utility)
I210911 19:23:34.370686 383 2@server/status/runtime.go:569 ⋮ [n3] 222  runtime stats: 218 MiB RSS, 220 goroutines (stacks: 3.1 MiB), 45 MiB/64 MiB Go alloc/total (heap fragmentation: 3.2 MiB, heap reserved: 3.7 MiB, heap released: 9.1 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 1.0/0.6 %(u/s)time, 0.0 %gc (0x), 649 KiB/649 KiB (r/w)net
I210911 19:23:44.370483 383 2@server/status/runtime.go:569 ⋮ [n3] 223  runtime stats: 222 MiB RSS, 220 goroutines (stacks: 3.8 MiB), 34 MiB/65 MiB Go alloc/total (heap fragmentation: 6.9 MiB, heap reserved: 12 MiB, heap released: 7.4 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 1.5/0.8 %(u/s)time, 0.0 %gc (0x), 655 KiB/654 KiB (r/w)net
I210911 19:23:54.381883 383 2@server/status/runtime.go:569 ⋮ [n3] 224  runtime stats: 222 MiB RSS, 221 goroutines (stacks: 4.9 MiB), 47 MiB/65 MiB Go alloc/total (heap fragmentation: 3.6 MiB, heap reserved: 1.4 MiB, heap released: 7.4 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 1.3/0.6 %(u/s)time, 0.0 %gc (0x), 631 KiB/631 KiB (r/w)net
I210911 19:24:04.382009 383 2@server/status/runtime.go:569 ⋮ [n3] 225  runtime stats: 228 MiB RSS, 221 goroutines (stacks: 2.9 MiB), 39 MiB/67 MiB Go alloc/total (heap fragmentation: 6.0 MiB, heap reserved: 11 MiB, heap released: 5.8 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 1.4/0.3 %(u/s)time, 0.0 %gc (0x), 639 KiB/638 KiB (r/w)net
I210911 19:24:14.374475 380 2@gossip/gossip.go:567 ⋮ [n3] 226  gossip status (ok, 3 node‹s›)
I210911 19:24:14.374475 380 2@gossip/gossip.go:567 ⋮ [n3] 226 +gossip client (1/3 cur/max conns)
I210911 19:24:14.374475 380 2@gossip/gossip.go:567 ⋮ [n3] 226 +  2: ‹localhost:26258› (10m59s: infos 1417/1890 sent/received, bytes 246031B/394799B sent/received)
I210911 19:24:14.374475 380 2@gossip/gossip.go:567 ⋮ [n3] 226 +gossip server (1/3 cur/max conns, infos 2905/3884 sent/received, bytes 591351B/743481B sent/received)
I210911 19:24:14.374475 380 2@gossip/gossip.go:567 ⋮ [n3] 226 +  1: ‹localhost:26257› (11m0s)
I210911 19:24:14.390704 383 2@server/status/runtime.go:569 ⋮ [n3] 227  runtime stats: 230 MiB RSS, 229 goroutines (stacks: 1.9 MiB), 46 MiB/68 MiB Go alloc/total (heap fragmentation: 7.9 MiB, heap reserved: 3.9 MiB, heap released: 4.5 MiB), 133 MiB/134 MiB CGO alloc/total (0.2 CGO/sec), 3.5/0.3 %(u/s)time, 0.0 %gc (0x), 640 KiB/639 KiB (r/w)net
I210911 19:24:24.391247 383 2@server/status/runtime.go:569 ⋮ [n3] 228  runtime stats: 183 MiB RSS, 220 goroutines (stacks: 3.3 MiB), 26 MiB/58 MiB Go alloc/total (heap fragmentation: 8.4 MiB, heap reserved: 9.2 MiB, heap released: 81 MiB), 70 MiB/75 MiB CGO alloc/total (47.9 CGO/sec), 3.6/0.9 %(u/s)time, 0.0 %gc (0x), 684 KiB/688 KiB (r/w)net
I210911 19:24:34.390817 383 2@server/status/runtime.go:569 ⋮ [n3] 229  runtime stats: 185 MiB RSS, 220 goroutines (stacks: 3.5 MiB), 38 MiB/59 MiB Go alloc/total (heap fragmentation: 5.0 MiB, heap reserved: 1.1 MiB, heap released: 80 MiB), 70 MiB/75 MiB CGO alloc/total (0.7 CGO/sec), 1.0/0.7 %(u/s)time, 0.0 %gc (0x), 636 KiB/635 KiB (r/w)net
I210911 19:24:44.391746 383 2@server/status/runtime.go:569 ⋮ [n3] 230  runtime stats: 185 MiB RSS, 220 goroutines (stacks: 3.4 MiB), 33 MiB/64 MiB Go alloc/total (heap fragmentation: 6.5 MiB, heap reserved: 9.6 MiB, heap released: 76 MiB), 70 MiB/75 MiB CGO alloc/total (0.1 CGO/sec), 1.2/0.3 %(u/s)time, 0.0 %gc (0x), 627 KiB/627 KiB (r/w)net
I210911 19:24:54.391134 383 2@server/status/runtime.go:569 ⋮ [n3] 231  runtime stats: 187 MiB RSS, 221 goroutines (stacks: 3.4 MiB), 45 MiB/64 MiB Go alloc/total (heap fragmentation: 3.6 MiB, heap reserved: 376 KiB, heap released: 75 MiB), 70 MiB/75 MiB CGO alloc/total (0.1 CGO/sec), 1.3/0.3 %(u/s)time, 0.0 %gc (0x), 635 KiB/634 KiB (r/w)net
I210911 19:25:04.391552 383 2@server/status/runtime.go:569 ⋮ [n3] 232  runtime stats: 187 MiB RSS, 221 goroutines (stacks: 3.3 MiB), 34 MiB/70 MiB Go alloc/total (heap fragmentation: 6.9 MiB, heap reserved: 15 MiB, heap released: 70 MiB), 70 MiB/75 MiB CGO alloc/total (0.1 CGO/sec), 1.4/0.5 %(u/s)time, 0.0 %gc (0x), 620 KiB/620 KiB (r/w)net
I210911 19:25:14.359085 380 2@gossip/gossip.go:567 ⋮ [n3] 233  gossip status (ok, 3 node‹s›)
I210911 19:25:14.359085 380 2@gossip/gossip.go:567 ⋮ [n3] 233 +gossip client (1/3 cur/max conns)
I210911 19:25:14.359085 380 2@gossip/gossip.go:567 ⋮ [n3] 233 +  2: ‹localhost:26258› (11m59s: infos 1542/2059 sent/received, bytes 266050B/420340B sent/received)
I210911 19:25:14.359085 380 2@gossip/gossip.go:567 ⋮ [n3] 233 +gossip server (1/3 cur/max conns, infos 3161/4228 sent/received, bytes 633534B/794808B sent/received)
I210911 19:25:14.359085 380 2@gossip/gossip.go:567 ⋮ [n3] 233 +  1: ‹localhost:26257› (12m0s)
I210911 19:25:14.391311 383 2@server/status/runtime.go:569 ⋮ [n3] 234  runtime stats: 189 MiB RSS, 221 goroutines (stacks: 3.4 MiB), 46 MiB/70 MiB Go alloc/total (heap fragmentation: 3.8 MiB, heap reserved: 5.2 MiB, heap released: 70 MiB), 70 MiB/75 MiB CGO alloc/total (0.1 CGO/sec), 1.2/0.3 %(u/s)time, 0.0 %gc (0x), 647 KiB/646 KiB (r/w)net
I210911 19:25:24.391581 383 2@server/status/runtime.go:569 ⋮ [n3] 235  runtime stats: 189 MiB RSS, 220 goroutines (stacks: 3.5 MiB), 34 MiB/71 MiB Go alloc/total (heap fragmentation: 5.8 MiB, heap reserved: 17 MiB, heap released: 68 MiB), 70 MiB/75 MiB CGO alloc/total (0.5 CGO/sec), 1.7/0.2 %(u/s)time, 0.0 %gc (0x), 669 KiB/668 KiB (r/w)net
I210911 19:25:34.391182 383 2@server/status/runtime.go:569 ⋮ [n3] 236  runtime stats: 189 MiB RSS, 220 goroutines (stacks: 3.5 MiB), 46 MiB/71 MiB Go alloc/total (heap fragmentation: 3.4 MiB, heap reserved: 7.2 MiB, heap released: 68 MiB), 70 MiB/75 MiB CGO alloc/total (0.1 CGO/sec), 1.2/0.3 %(u/s)time, 0.0 %gc (0x), 620 KiB/620 KiB (r/w)net
I210911 19:25:44.391813 383 2@server/status/runtime.go:569 ⋮ [n3] 237  runtime stats: 191 MiB RSS, 220 goroutines (stacks: 3.4 MiB), 33 MiB/71 MiB Go alloc/total (heap fragmentation: 7.2 MiB, heap reserved: 16 MiB, heap released: 68 MiB), 70 MiB/75 MiB CGO alloc/total (0.1 CGO/sec), 1.1/0.5 %(u/s)time, 0.0 %gc (0x), 621 KiB/621 KiB (r/w)net
I210911 19:25:54.392040 383 2@server/status/runtime.go:569 ⋮ [n3] 238  runtime stats: 191 MiB RSS, 221 goroutines (stacks: 3.4 MiB), 46 MiB/71 MiB Go alloc/total (heap fragmentation: 3.7 MiB, heap reserved: 6.9 MiB, heap released: 68 MiB), 70 MiB/75 MiB CGO alloc/total (0.1 CGO/sec), 1.1/0.8 %(u/s)time, 0.0 %gc (0x), 680 KiB/680 KiB (r/w)net
I210911 19:26:04.391642 383 2@server/status/runtime.go:569 ⋮ [n3] 239  runtime stats: 193 MiB RSS, 221 goroutines (stacks: 3.4 MiB), 33 MiB/71 MiB Go alloc/total (heap fragmentation: 7.1 MiB, heap reserved: 17 MiB, heap released: 68 MiB), 70 MiB/75 MiB CGO alloc/total (0.1 CGO/sec), 1.5/0.2 %(u/s)time, 0.0 %gc (0x), 643 KiB/642 KiB (r/w)net
I210911 19:26:14.359029 380 2@gossip/gossip.go:567 ⋮ [n3] 240  gossip status (ok, 3 node‹s›)
I210911 19:26:14.359029 380 2@gossip/gossip.go:567 ⋮ [n3] 240 +gossip client (1/3 cur/max conns)
I210911 19:26:14.359029 380 2@gossip/gossip.go:567 ⋮ [n3] 240 +  2: ‹localhost:26258› (12m59s: infos 1660/2226 sent/received, bytes 285424B/445264B sent/received)
I210911 19:26:14.359029 380 2@gossip/gossip.go:567 ⋮ [n3] 240 +gossip server (1/3 cur/max conns, infos 3400/4571 sent/received, bytes 674102B/845500B sent/received)
I210911 19:26:14.359029 380 2@gossip/gossip.go:567 ⋮ [n3] 240 +  1: ‹localhost:26257› (13m0s)
I210911 19:26:14.391543 383 2@server/status/runtime.go:569 ⋮ [n3] 241  runtime stats: 193 MiB RSS, 221 goroutines (stacks: 3.4 MiB), 45 MiB/71 MiB Go alloc/total (heap fragmentation: 3.9 MiB, heap reserved: 7.7 MiB, heap released: 68 MiB), 70 MiB/75 MiB CGO alloc/total (0.1 CGO/sec), 0.9/0.3 %(u/s)time, 0.0 %gc (0x), 622 KiB/622 KiB (r/w)net
